#  JIO#
#  Name of dataset:	
#  Generating program:	Fresn-Main-AD2-v1.vi
#  Saved on file:	16-6-2025	10:00
#  Total number of sections:	1
#  ***SECTION	Dataset
#  *FREE
#  Model: CCD-S3600-D(-UV)
#  Hardware Revision: A1.00
#  Firmware Revision: A1.10
#  Serial Number:   015035288C33EBB5
#  type apertuur:
#  *PARA
#  n			aantal spleten 
#  a		mm	afstand tussen spleten 
#  b		mm	breedte spleten
#  l		m	Golflengte 
#  d	0	m	afstand puntbron tot apertuur
#  lB		m	afstand bronlens tot apertuur
#  fB		m	brandpuntsafstand bronlens
#  s	0	m	afstand apertuur tot scherm 
#  lS	 	m	afstand  apertuur tot schermlens 
#  fS		m	brandpuntsafstand schermlens 
#  p	8	um	Sensor Pixel Pitch
#  U	2.30	V	Voltage_Laserdiode
#  T	10	us	Integration Time
#  n	10		Scans per Acquisition
#  HwC	Off		Hardware Dark Correction
#  *DATA	3648	rows	2	columns
#  Index   	Averages
    1171	443.300  
    1172	442.500  
    1173	437.200  
    1174	440.300  
    1175	442.000  
    1176	445.200  
    1177	446.100  
    1178	452.800  
    1179	445.000  
    1180	445.200  
    1181	445.000  
    1182	444.100  
    1183	439.600  
    1184	441.600  
    1185	443.500  
    1186	446.900  
    1187	447.600  
    1188	454.500  
    1189	447.500  
    1190	448.000  
    1191	447.800  
    1192	448.500  
    1193	444.400  
    1194	446.200  
    1195	448.700  
    1196	451.500  
    1197	452.400  
    1198	460.300  
    1199	453.000  
    1200	453.800  
    1201	454.900  
    1202	454.300  
    1203	450.600  
    1204	453.800  
    1205	456.100  
    1206	459.700  
    1207	461.000  
    1208	469.200  
    1209	463.000  
    1210	467.800  
    1211	468.600  
    1212	468.200  
    1213	463.200  
    1214	466.100  
    1215	467.600  
    1216	471.000  
    1217	475.000  
    1218	485.500  
    1219	481.700  
    1220	491.000  
    1221	493.100  
    1222	492.500  
    1223	488.100  
    1224	490.800  
    1225	493.900  
    1226	500.800  
    1227	507.200  
    1228	520.100  
    1229	516.500  
    1230	527.200  
    1231	524.500  
    1232	519.200  
    1233	512.500  
    1234	511.800  
    1235	510.900  
    1236	513.600  
    1237	516.500  
    1238	526.800  
    1239	519.900  
    1240	528.600  
    1241	524.000  
    1242	514.700  
    1243	502.900  
    1244	499.200  
    1245	497.800  
    1246	498.900  
    1247	500.900  
    1248	508.700  
    1249	500.800  
    1250	505.900  
    1251	502.000  
    1252	492.800  
    1253	482.400  
    1254	479.200  
    1255	478.500  
    1256	479.100  
    1257	478.500  
    1258	485.100  
    1259	476.700  
    1260	477.300  
    1261	474.000  
    1262	469.800  
    1263	462.500  
    1264	462.100  
    1265	462.000  
    1266	463.300  
    1267	463.200  
    1268	468.200  
    1269	459.300  
    1270	459.100  
    1271	457.700  
    1272	455.700  
    1273	450.400  
    1274	452.400  
    1275	453.700  
    1276	455.300  
    1277	454.700  
    1278	460.300  
    1279	451.500  
    1280	452.000  
    1281	451.700  
    1282	449.900  
